9.12767	-4.74044 -3.0088 0.276543 -0.840675 1.61845 3.6329	0 -0.141919 -7.62939e-05 -0.332683 2.38419e-05 0	0.914631 0.654546 -0.826083 0.096426 0.518946 0.130507	2.66342 20.1165 6.21083 0.440336 0.434982 0.616549	0.132922 0.892031 0.353475 -0.591495 -2.35838 -1.50459	4.46531 8.22336 -4.98676	
9.13569	-4.74047 -3.00995 0.276555 -0.843325 1.61841 3.63289	0.000331879 -0.144271 -7.62939e-05 -0.296274 2.38419e-05 0	0.827027 1.79483 -0.607049 0.596079 0.446203 0.145008	4.2677 29.936 9.67973 1.03914 0.482905 0.655439	0.132962 0.892464 0.352147 -0.592527 -2.36167 -1.50041	4.21357 7.95064 -4.71105	
9.14366	-4.74043 -3.01105 0.276543 -0.845578 1.61841 3.6329	0.000331879 -0.14321 -7.62939e-05 -0.25246 2.38419e-05 0	0.707234 1.36976 -0.878933 -0.745531 0.533904 0.145008	2.73943 18.8906 7.82517 -0.668404 0.448611 0.641806	0.132944 0.892875 0.350895 -0.593368 -2.36457 -1.49664	4.3724 8.02556 -5.16657	
9.15164	-4.74044 -3.01223 0.276519 -0.847581 1.61842 3.63291	0.000331879 -0.143504 -7.62939e-05 -0.214997 2.38419e-05 0	0.853559 0.44418 -0.690547 -0.210189 0.504877 0.145008	1.61327 13.3504 4.43359 -0.033021 0.405118 0.519485	0.132968 0.893289 0.34959 -0.594216 -2.36732 -1.49306	4.25553 7.93865 -4.88786	
9.15971	-4.74041 -3.01338 0.276519 -0.849068 1.61845 3.6329	0.000331879 -0.143504 -7.62939e-05 -0.17334 2.38419e-05 0	0.592508 -1.53682 -0.646076 -0.0782051 0.461264 0.145008	-0.578345 -1.76961 -2.34489 0.111461 0.310469 0.310925	0.132947 0.893666 0.348388 -0.594816 -2.36959 -1.49009	4.4713 8.25332 -5.27146	
9.16766	-4.74045 -3.01456 0.27653 -0.850326 1.6184 3.63293	0.000331879 -0.151213 -7.62939e-05 -0.118956 2.38419e-05 0	0.912878 -0.0817099 -0.689631 0.449769 0.534341 0.130507	1.87659 15.286 3.4 0.83526 0.426668 0.557466	0.133006 0.894024 0.347197 -0.595582 -2.37166 -1.48742	4.53723 8.16342 -5.01673	
9.17564	-4.74044 -3.01577 0.27653 -0.851117 1.61841 3.63291	0.000331879 -0.161413 -7.62939e-05 -0.0782328 2.38419e-05 0	0.766908 1.02883 -0.444447 -0.851513 0.534433 0.18851	0.846343 7.85341 4.48838 -0.967056 0.421983 0.479303	0.133006 0.894376 0.346019 -0.596043 -2.37339 -1.48518	4.69307 8.37619 -5.51121	
9.18366	-4.74044 -3.01707 0.276519 -0.851597 1.61841 3.63293	0.000331879 -0.165044 -7.62939e-05 -0.0323811 2.38419e-05 0	0.852724 1.2013 -0.57454 -1.15737 0.476187 0.159509	0.824752 8.62828 5.29199 -1.3315 0.366713 0.44294	0.133018 0.894736 0.344786 -0.596528 -2.37492 -1.48316	4.55521 8.12746 -5.38534	
9.19162	-4.74042 -3.01835 0.27653 -0.851513 1.61847 3.63291	0.000331879 -0.161413 -7.62939e-05 0.0031395 2.38419e-05 0	0.939692 -0.39734 -0.733594 -1.79806 0.534629 0.072504	-1.71582 -7.14529 -0.0958424 -2.13759 0.212749 0.354276	0.133002 0.895059 0.343651 -0.59672 -2.37593 -1.4818	4.43833 8.01957 -5.35537	
9.19968	-4.74043 -3.01966 0.27653 -0.851225 1.61841 3.63286	0.000331879 -0.153117 -6.38962e-05 0.0428076 2.38419e-05 0	1.08598 -0.992767 -0.404756 -1.37966 0.476352 0.145008	-3.05116 -13.5938 -3.07264 -1.69263 0.208968 0.162431	0.133028 0.895374 0.34251 -0.596992 -2.37685 -1.48072	4.22855 7.93566 -5.0437	
9.20762	-4.74043 -3.02082 0.276579 -0.850998 1.61844 3.63291	0.000331879 -0.151263 -6.38962e-05 0.0309429 2.38419e-05 0	0.971404 -0.802974 -0.739717 -0.920287 0.505535 0.130507	-1.02693 -2.14567 -0.415666 -0.971515 0.291373 0.337089	0.133036 0.895647 0.341516 -0.597247 -2.37757 -1.4797	4.19259 7.92067 -4.64811	
9.21563	-4.74041 -3.02209 0.276519 -0.850805 1.61845 3.63286	0.000331879 -0.155968 -6.38962e-05 0.0183353 2.38419e-05 0	1.08793 1.4985 -0.326378 -0.421599 0.476412 0.18851	1.3005 13.5466 5.95378 -0.43406 0.422075 0.451122	0.133023 0.895972 0.340368 -0.597441 -2.37857 -1.47843	4.39038 8.20837 -4.86988	
9.22362	-4.74041 -3.02331 0.27653 -0.850842 1.61841 3.6329	0.000331879 -0.156261 -6.38962e-05 0.00568008 2.38419e-05 0	0.912627 0.358692 -0.717831 -0.182178 0.564016 0.174009	1.59368 13.4489 4.15271 0.00877571 0.464282 0.551813	0.133037 0.896277 0.339271 -0.597828 -2.37963 -1.47704	4.48928 8.22935 -4.86089	
9.23163	-4.74042 -3.02455 0.276543 -0.850829 1.61844 3.6329	0.000331879 -0.156032 -6.38962e-05 0.00568008 2.38419e-05 0	0.999693 0.090147 -0.649078 -0.318555 0.432758 0.130507	0.634963 8.90706 2.79947 -0.199456 0.330351 0.383855	0.133056 0.896581 0.338168 -0.598128 -2.38066 -1.47567	4.53423 8.24433 -5.05868	
9.2397	-4.74041 -3.02572 0.276543 -0.850853 1.61846 3.63291	0.000331879 -0.153462 -6.38962e-05 0.00381088 2.38419e-05 0	0.883454 -1.38361 -0.637947 -0.186449 0.462008 0.159509	-0.930363 -1.71254 -1.97034 -0.0334883 0.313705 0.276896	0.133053 0.896874 0.33711 -0.598409 -2.38166 -1.47431	4.50726 8.04055 -5.01073	
9.24762	-4.74043 -3.02694 0.276519 -0.850842 1.61839 3.63291	0.000319481 -0.150599 -6.38962e-05 0.00258827 2.38419e-05 0	0.912954 0.228371 -0.425603 -0.386033 0.505844 0.0870047	0.301011 5.54912 2.18747 -0.362644 0.310099 0.444482	0.13309 0.897178 0.335999 -0.598816 -2.38275 -1.47298	4.30947 8.06752 -4.93281	
9.25562	-4.74043 -3.02813 0.276555 -0.850805 1.61844 3.63291	0.000306129 -0.149014 -6.38962e-05 0.00194073 2.38419e-05 0	0.971719 0.722379 -0.731732 -0.238911 0.505865 0.18851	1.87125 16.0645 5.27869 -0.0603828 0.463638 0.512974	0.133096 0.89746 0.334953 -0.599054 -2.38368 -1.4717	4.26152 7.97162 -4.91783	
9.26372	-4.74039 -3.0293 0.276543 -0.850829 1.61844 3.6329	0.000306129 -0.149563 -6.38962e-05 0.00155735 2.38419e-05 0	0.943059 1.21986 -0.548494 -0.280178 0.491353 0.159509	1.97388 16.4862 6.05109 -0.17453 0.434121 0.521246	0.133073 0.897757 0.333887 -0.599301 -2.38472 -1.47033	4.30947 7.99559 -4.93281	
9.27168	-4.74044 -3.03049 0.27653 -0.850878 1.61842 3.63291	0.000306129 -0.145638 -6.38962e-05 0.00131798 2.38419e-05 0	0.797616 0.00592899 -0.62418 -0.364727 0.506002 0.145008	0.705377 7.39312 2.3173 -0.267644 0.379992 0.446853	0.133126 0.898044 0.332808 -0.599702 -2.38578 -1.46895	4.34543 7.90869 -4.93581	
9.27962	-4.74043 -3.03167 0.27653 -0.850842 1.61844 3.6329	0.000306129 -0.140372 -6.38962e-05 0.00112629 2.38419e-05 0	0.88547 -0.708362 -0.613629 -0.333754 0.491464 0.174009	-0.330463 1.8476 -0.0231371 -0.232903 0.361662 0.342644	0.133124 0.898332 0.331743 -0.599953 -2.38676 -1.46765	4.46231 7.98061 -4.92982	
9.28766	-4.74042 -3.03277 0.276519 -0.850842 1.61846 3.63291	0.000306129 -0.140909 -6.38962e-05 0.000982285 2.38419e-05 0	1.06073 -0.797463 -0.689957 -0.187342 0.520699 0.145008	-0.183116 3.8066 0.159286 -0.014514 0.357357 0.389442	0.133121 0.898602 0.330744 -0.600211 -2.38769 -1.46637	4.38739 8.01957 -4.92083	
9.2956	-4.74043 -3.03397 0.276506 -0.850805 1.6184 3.63289	0.000306129 -0.14376 -5.05447e-05 0.000885963 2.38419e-05 0	0.944364 0.0220222 -0.67991 -0.170978 0.549945 0.159509	1.02617 10.2782 2.77323 0.00897121 0.429456 0.49827	0.133146 0.89889 0.329662 -0.600549 -2.38873 -1.46511	4.45032 8.21436 -5.1336	
9.30364	-4.74044 -3.0351 0.276519 -0.850853 1.6184 3.63291	0.000306129 -0.143606 -5.05447e-05 0.000790596 2.38419e-05 0	0.711351 1.33834 -0.322947 -0.356874 0.520796 0.072504	1.74779 12.8701 5.31099 -0.352355 0.361756 0.569027	0.133165 0.899158 0.328647 -0.600883 -2.3897 -1.46379	4.43833 8.10348 -5.00774	
9.31166	-4.74041 -3.03621 0.276519 -0.850853 1.61845 3.63293	0.000306129 -0.13756 -5.05447e-05 0.000718117 2.38419e-05 0	0.943918 0.263891 -0.341769 -0.369391 0.477085 0.18851	0.0149317 4.57119 1.91465 -0.365338 0.380881 0.348747	0.133139 0.899428 0.327641 -0.601103 -2.39062 -1.46248	4.43534 7.94165 -5.05868	
9.31964	-4.74041 -3.03734 0.27653 -0.850853 1.61845 3.63293	0.000306129 -0.130746 -5.05447e-05 0.000646591 2.38419e-05 0	0.828604 0.142002 -0.591853 -0.165298 0.535515 0.159509	1.06703 9.77571 2.76062 -0.0120955 0.42576 0.48699	0.133147 0.899693 0.326631 -0.601383 -2.39156 -1.46123	4.41136 7.87872 -5.01673	
9.32765	-4.74041 -3.03834 0.276543 -0.850853 1.61842 3.63293	0.000306129 -0.129007 -5.05447e-05 0.000598907 2.38419e-05 0	0.7715 -1.2438 -0.351804 -0.380466 0.506384 0.159509	-1.65052 -7.33915 -2.87744 -0.384278 0.305719 0.263414	0.133157 0.899929 0.325728 -0.601655 -2.39242 -1.46012	4.42635 8.04654 -5.25348	
9.33561	-4.74041 -3.03948 0.27653 -0.850889 1.61846 3.63291	0.000306129 -0.133929 -5.05447e-05 0.000551224 2.38419e-05 0	0.946161 -0.692499 -0.948663 -0.321038 0.535597 0.0870047	0.654746 7.84454 1.41052 -0.107125 0.346114 0.490958	0.133163 0.900202 0.32469 -0.601896 -2.39342 -1.45877	4.4743 8.34623 -5.36436	
9.34362	-4.74042 -3.04046 0.276543 -0.850889 1.61842 3.63295	0.000306129 -0.136703 -5.05447e-05 0.000526428 2.38419e-05 0	1.00356 1.20362 -0.563192 -0.232232 0.535679 0.116006	2.06278 17.1179 5.92029 -0.106922 0.425441 0.581098	0.133184 0.900428 0.323809 -0.602226 -2.39424 -1.45769	4.5642 8.37919 -5.48124	
9.35167	-4.74042 -3.04155 0.276543 -0.850865 1.6184 3.63292	0.000306129 -0.129583 -5.05447e-05 0.000478745 2.38419e-05 0	0.886857 1.08332 -0.323737 -0.288407 0.506532 0.203012	1.22531 11.5324 4.48651 -0.258834 0.456257 0.454408	0.133195 0.900681 0.322826 -0.602489 -2.39517 -1.45651	4.47729 8.25332 -5.3224	
9.35965	-4.74041 -3.04252 0.276543 -0.850865 1.61841 3.63291	0.000306129 -0.11501 -5.05447e-05 0.000454903 2.38419e-05 0	1.03327 1.07126 -0.31473 -0.1278 0.521153 0.072504	1.33096 12.7708 4.54911 -0.0527735 0.353629 0.531393	0.133191 0.900909 0.321949 -0.602694 -2.39599 -1.45541	4.32146 8.02257 -4.97777	
9.36769	-4.74043 -3.04338 0.276506 -0.850865 1.61842 3.6329	0.000306129 -0.10022 -5.05447e-05 0.000431061 2.38419e-05 0	0.831811 -0.3172 -0.76861 -0.430131 0.506603 0.18851	0.527823 6.73339 1.73047 -0.306721 0.41766 0.410427	0.133219 0.901114 0.321153 -0.602926 -2.39676 -1.4544	4.30048 7.9896 -4.92083	
9.37565	-4.74042 -3.04424 0.276506 -0.850913 1.61842 3.63291	0.000306129 -0.0944166 -5.05447e-05 0.000407219 2.38419e-05 0	0.862682 -0.112554 -0.588653 -0.356668 0.477463 0.145008	0.355164 5.949 1.70598 -0.269649 0.359573 0.390305	0.133214 0.901317 0.320368 -0.603153 -2.39752 -1.45337	4.38739 8.24134 -5.22051	
9.38364	-4.74042 -3.045 0.276519 -0.850925 1.61842 3.63296	0.00028038 -0.0938158 -5.05447e-05 0.000383377 2.38419e-05 0	0.921458 -0.74697 -0.350686 -0.413118 0.506681 0.130507	-1.23107 -3.71768 -1.30229 -0.426614 0.29758 0.306936	0.133221 0.901489 0.31969 -0.603395 -2.39812 -1.45249	4.57919 8.53203 -5.59212	
9.39162	-4.74044 -3.04575 0.276495 -0.850937 1.61839 3.63291	0.000267982 -0.094902 -5.05447e-05 0.000358582 2.38419e-05 0	0.892756 -0.0569353 -0.315382 -0.426357 0.506718 0.159509	-0.44488 1.04867 0.708548 -0.451589 0.353456 0.351888	0.133251 0.901665 0.318993 -0.603603 -2.39884 -1.45165	4.80395 8.6609 -5.86483	
9.39963	-4.74042 -3.04647 0.276506 -0.850949 1.61838 3.63296	0.000255585 -0.0946722 -5.05447e-05 0.000358582 2.38419e-05 0	0.921858 0.883313 -0.74104 -0.453965 0.521327 0.0870047	1.91897 15.611 5.3329 -0.344851 0.388664 0.572488	0.133236 0.901831 0.318347 -0.603817 -2.39942 -1.45082	4.84291 8.64591 -6.05364	
9.40766	-4.74047 -3.0472 0.276483 -0.850962 1.61836 3.63297	0.000242233 -0.0896864 -5.05447e-05 0.00033474 2.38419e-05 0	0.718554 2.17918 -0.763724 -0.554009 0.506766 0.18851	3.67159 25.4087 9.36942 -0.460616 0.538541 0.643692	0.133286 0.901997 0.317674 -0.604095 -2.40007 -1.44997	4.77398 8.50806 -5.94875	
9.41572	-4.74045 -3.04784 0.276519 -0.850925 1.61839 3.63296	0.000229836 -0.0722504 -5.05447e-05 0.00033474 2.38419e-05 0	0.806432 1.61179 -0.353725 -0.451651 0.521382 0.116006	1.90813 14.7759 6.03816 -0.465364 0.412835 0.558517	0.133278 0.902134 0.31712 -0.604186 -2.40054 -1.44932	4.58818 8.37619 -5.68502	
9.42362	-4.74044 -3.04835 0.276506 -0.850949 1.61839 3.63295	0.000216484 -0.055172 -5.05447e-05 0.000310898 0 0	1.09887 0.804166 -0.435915 -0.393172 0.55059 0.145008	0.848884 10.3056 3.89478 -0.363673 0.412872 0.49135	0.133271 0.902256 0.316646 -0.604296 -2.40101 -1.4487	4.43234 8.28629 -5.34938	
9.43164	-4.74044 -3.04877 0.276506 -0.850949 1.61839 3.63296	0.000204086 -0.0458145 -5.05447e-05 0.000287056 0 0	0.896778 -0.229379 -0.547293 -0.334644 0.565207 0.203012	0.142291 4.51509 1.1699 -0.25174 0.445281 0.42343	0.133274 0.902351 0.316266 -0.604414 -2.40136 -1.44822	4.49827 8.41515 -5.39733	
9.43961	-4.74044 -3.04916 0.27653 -0.850949 1.61838 3.63295	0.000191689 -0.0436287 -5.05447e-05 0.000287056 0 0	0.926536 -0.539271 -0.486272 -0.536441 0.419333 0.203012	-0.909754 -0.864644 -0.209748 -0.543282 0.334099 0.220782	0.133278 0.902433 0.31593 -0.604501 -2.40167 -1.44782	4.66609 8.57998 -5.56215	
9.44766	-4.74047 -3.04946 0.276495 -0.850962 1.61836 3.63296	0.000191689 -0.0410719 -3.8147e-05 0.000287056 0 0	1.13028 -0.933975 -0.627398 -0.506968 0.477699 0.159509	-1.1411 -1.30712 -0.85001 -0.460221 0.314917 0.274679	0.133303 0.902506 0.31564 -0.604643 -2.40196 -1.44744	4.80395 8.62793 -5.81688	
9.45564	-4.74047 -3.04975 0.276519 -0.850949 1.61838 3.63297	0.000178337 -0.0335426 -3.8147e-05 0.000263214 0 0	1.01413 -0.703269 -0.682289 -0.332949 0.521477 0.159509	-0.253027 3.08095 0.231825 -0.209171 0.372313 0.37505	0.133305 0.902568 0.315382 -0.604712 -2.40217 -1.44713	4.72004 8.48408 -5.76294	
9.46367	-4.74044 -3.04997 0.276555 -0.850962 1.61838 3.63295	0.000178337 -0.0236225 -3.8147e-05 0.000263214 0 0	0.956462 -0.820593 -0.680098 -0.433764 0.521494 0.159509	-0.487984 1.1726 -0.227269 -0.344183 0.361818 0.359714	0.133284 0.902614 0.315203 -0.604702 -2.40235 -1.44691	4.51326 8.40916 -5.712	
9.47162	-4.74051 -3.05016 0.276543 -0.850973 1.61838 3.63295	0.000165939 -0.0173588 -3.8147e-05 0.000239372 0 0	0.869576 -0.739034 -0.476851 -0.419052 0.492323 0.116006	-0.826884 -1.54429 -0.764897 -0.393126 0.295896 0.329123	0.13335 0.90265 0.315022 -0.604849 -2.40253 -1.4467	4.39038 8.3702 -5.57714	
9.47965	-4.74047 -3.05023 0.27653 -0.850962 1.61834 3.63297	0.000165939 -0.0102262 -3.8147e-05 0.000239372 0 0	0.869875 -0.813206 -0.619328 -0.389805 0.536099 0.116006	-0.438993 0.585846 -0.407171 -0.30691 0.332339 0.395509	0.13331 0.902675 0.314952 -0.604863 -2.40259 -1.44661	4.43234 8.37919 -5.60711	
9.48763	-4.74049 -3.05035 0.276543 -0.851009 1.61838 3.63293	0.000152588 -0.00801468 -3.8147e-05 -0.000239372 0 0	0.869985 -0.69894 -0.561006 -0.447532 0.448547 0.130507	-0.639118 -0.0357971 -0.332406 -0.403013 0.295781 0.297829	0.13333 0.902699 0.314844 -0.604862 -2.40273 -1.44644	4.62714 8.38818 -5.63707	
9.49564	-4.7405 -3.05033 0.276543 -0.851022 1.61838 3.63296	-3.8147e-05 -0.00573921 -3.8147e-05 -0.000239372 0 0	0.986435 -0.953811 -0.906037 -0.519341 0.53611 0.145008	-0.171225 3.20983 0.178856 -0.383883 0.368086 0.403871	0.133341 0.902692 0.314864 -0.604901 -2.40271 -1.44644	4.70505 8.37919 -5.62808	
9.50362	-4.74051 -3.05037 0.27653 -0.851033 1.61834 3.63295	-3.8147e-05 -0.00240231 -3.8147e-05 -0.000239372 0 0	1.07597 -0.924642 -0.589047 -0.663931 0.52152 0.116006	-1.32928 -3.35037 -1.10471 -0.681815 0.287275 0.322824	0.133355 0.902701 0.314824 -0.60495 -2.40278 -1.44641	4.71404 8.30427 -5.51121	
9.51165	-4.74048 -3.05032 0.276519 -0.851009 1.61835 3.63296	-3.8147e-05 -0.00240231 -3.8147e-05 -0.00196457 0 0	0.872512 -0.96491 -0.50211 -0.418069 0.521503 0.18851	-1.05839 -2.90222 -1.36399 -0.381909 0.364928 0.304033	0.133321 0.902697 0.314865 -0.604891 -2.40272 -1.44645	4.58818 8.23834 -5.46026	
9.51961	-4.74049 -3.05033 0.276543 -0.851022 1.61835 3.63298	-3.8147e-05 -0.00214672 -3.8147e-05 -0.00196457 0 0	0.639964 -0.850813 -0.992662 -0.475159 0.536096 0.174009	0.664546 5.91923 0.877048 -0.294596 0.427031 0.450619	0.133332 0.902694 0.314864 -0.604934 -2.4027 -1.44645	4.40237 8.07052 -5.25947	
9.52766	-4.74053 -3.05032 0.276555 -0.850986 1.61836 3.63296	-3.8147e-05 -0.00146961 -3.8147e-05 -0.00196457 0 0	0.872512 -0.768012 -0.502549 -0.388419 0.536096 0.130507	-0.713409 -1.05141 -0.727116 -0.343058 0.334064 0.368752	0.133364 0.902682 0.314885 -0.604927 -2.40266 -1.44653	4.24953 7.85774 -5.1366	
9.53559	-4.7405 -3.05025 0.276567 -0.850998 1.61835 3.63297	-3.8147e-05 -0.00112438 -3.8147e-05 -0.00196457 0 0	0.959719 -0.86259 -0.791167 -0.518627 0.492332 0.159509	-0.393414 1.9673 0.00877762 -0.420621 0.351426 0.342273	0.133343 0.902667 0.314955 -0.604902 -2.4026 -1.4466	4.15963 7.615 -4.90884	
9.54364	-4.74049 -3.0502 0.276579 -0.850998 1.61831 3.63298	-3.8147e-05 -0.000906944 -3.8147e-05 -0.0017252 0 0	0.930651 -0.724506 -0.676528 -0.432 0.506911 0.130507	-0.340409 1.89276 0.0576477 -0.343596 0.335177 0.371008	0.133335 0.902657 0.315003 -0.604928 -2.40256 -1.44669	4.1866 7.48913 -4.753	
9.55165	-4.74048 -3.05026 0.276567 -0.851033 1.61835 3.63303	-3.8147e-05 -0.000753403 -3.8147e-05 -0.00141335 0 0	1.07599 -0.813835 -0.532864 -0.461123 0.506883 0.130507	-1.06948 -1.55744 -0.811075 -0.430483 0.305918 0.318242	0.133321 0.902675 0.314939 -0.60495 -2.4026 -1.44652	4.21657 7.50711 -4.68408	
9.55966	-4.74051 -3.05026 0.276567 -0.851009 1.61834 3.63299	-3.8147e-05 -0.00065136 -3.8147e-05 -0.00119781 0 0	1.01786 -0.929445 -0.445686 -0.374363 0.506913 0.174009	-1.2868 -3.1802 -1.43968 -0.343293 0.336869 0.280396	0.133354 0.902669 0.314942 -0.604961 -2.40261 -1.44658	4.20758 7.66294 -4.6571	
9.56769	-4.74048 -3.05028 0.276567 -0.851022 1.61836 3.63302	-3.8147e-05 -0.000575066 -3.8147e-05 -0.00102997 0 0	0.901583 -0.844756 -0.734077 -0.417875 0.521495 0.159509	-0.280689 2.054 -0.0758638 -0.305237 0.370452 0.374373	0.13332 0.90268 0.314919 -0.604929 -2.40261 -1.4465	4.25852 7.77083 -4.78597	
9.57565	-4.7405 -3.05029 0.276567 -0.851046 1.61833 3.63304	-3.8147e-05 -0.000511169 -3.8147e-05 -0.000910759 0 0	0.843447 -0.845374 -0.503167 -0.533554 0.536098 0.145008	-0.996354 -3.00027 -1.08781 -0.535338 0.333915 0.34413	0.133345 0.90268 0.314905 -0.605027 -2.40264 -1.44648	4.2825 7.84276 -4.81893	
9.58368	-4.74049 -3.05029 0.276555 -0.851057 1.61834 3.63302	-3.8147e-05 0.000357628 -3.8147e-05 -0.000814438 0 0	0.639968 -0.874629 -0.849048 -0.54801 0.492313 0.130507	0.107793 2.58294 0.174878 -0.44088 0.344876 0.392879	0.133333 0.902685 0.314898 -0.604981 -2.40267 -1.44645	4.22256 7.88471 -4.98376	
9.59166	-4.74047 -3.05028 0.276543 -0.851082 1.61838 3.63305	-3.8147e-05 0.000357628 -3.8147e-05 -0.000742912 0 0	0.988789 -0.713199 -0.618245 -0.663673 0.492321 0.145008	-0.919072 -1.1588 -0.334676 -0.670165 0.315345 0.313632	0.133308 0.902689 0.3149 -0.604965 -2.40266 -1.44638	4.39038 7.8997 -5.25348	
9.59966	-4.74043 -3.05032 0.276543 -0.851082 1.61838 3.63303	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	0.872515 -0.856498 -0.502866 -0.562473 0.506931 0.159509	-1.12737 -3.35892 -1.14792 -0.573874 0.327715 0.302504	0.133276 0.902701 0.314868 -0.6049 -2.4027 -1.44633	4.28849 8.01058 -5.35237	
9.60761	-4.74043 -3.05031 0.276555 -0.851166 1.61841 3.63302	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	0.930652 -0.79874 -0.67557 -0.591607 0.521522 0.203012	-0.696504 -0.189902 -0.312298 -0.553684 0.390188 0.327229	0.133273 0.9027 0.314875 -0.604872 -2.40274 -1.44625	4.33045 8.14843 -5.49323	
9.61566	-4.74043 -3.05028 0.276543 -0.851153 1.61839 3.63302	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	1.01786 -1.02812 -0.416124 -0.837278 0.536133 0.159509	-2.13242 -8.75845 -2.2559 -0.967859 0.298044 0.260218	0.133275 0.902697 0.314892 -0.604886 -2.40273 -1.44629	4.25852 8.23534 -5.30442	
9.62365	-4.74045 -3.05032 0.276543 -0.851141 1.61838 3.63304	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	0.727173 -0.971017 -0.791104 -0.808402 0.463173 0.174009	-0.716501 -1.58506 -0.57387 -0.805286 0.334047 0.291673	0.133298 0.902701 0.314861 -0.60496 -2.40274 -1.44627	4.30947 8.17541 -5.3314	
9.63164	-4.74043 -3.05025 0.276555 -0.851153 1.61835 3.63303	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	1.04693 -0.8273 -0.70431 -0.808364 0.477757 0.116006	-1.1078 -1.92239 -0.471251 -0.835427 0.273958 0.30314	0.133278 0.902686 0.314931 -0.604919 -2.4027 -1.44636	4.35442 7.97162 -5.10064	
9.63962	-4.74045 -3.05026 0.276567 -0.85113 1.61836 3.63303	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	0.843447 -0.856936 -0.416658 -0.851848 0.506919 0.159509	-1.75451 -7.52263 -1.73611 -0.986338 0.298878 0.26244	0.133298 0.902682 0.314929 -0.604933 -2.40268 -1.44639	4.32146 7.83077 -4.96878	
9.6476	-4.74048 -3.05027 0.276603 -0.851093 1.61839 3.63305	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	1.04693 -0.828274 -0.618546 -0.721776 0.521514 0.145008	-1.18954 -2.60753 -0.739381 -0.747415 0.317596 0.320789	0.133318 0.902674 0.314939 -0.604955 -2.4026 -1.44644	4.22855 7.71988 -4.8519	
9.65565	-4.74044 -3.05028 0.276567 -0.851141 1.6184 3.63302	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	0.872515 -0.94312 -0.618805 -0.678501 0.506934 0.174009	-1.09536 -3.12517 -1.05733 -0.689426 0.340711 0.300281	0.133285 0.90269 0.314905 -0.604882 -2.4027 -1.44633	4.08471 7.68093 -4.83692	
9.66363	-4.74048 -3.05028 0.276579 -0.851141 1.61839 3.63305	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	0.988789 -0.856608 -0.474143 -0.736176 0.477767 0.159509	-1.63126 -5.45341 -1.40936 -0.814443 0.292135 0.24332	0.133318 0.902683 0.314911 -0.604976 -2.40267 -1.44635	4.07871 7.615 -4.70805	
9.67165	-4.74051 -3.05027 0.276567 -0.851141 1.61835 3.63303	-3.8147e-05 0.000357628 -3.8147e-05 -0.000166893 0 0	0.698105 -0.828055 -0.647257 -0.606084 0.550706 0.130507	-0.483613 -1.05799 -0.527143 -0.58381 0.347319 0.402646	0.133353 0.902678 0.314916 -0.605027 -2.4027 -1.44639	4.21357 7.64796 -4.80095	
9.67965	-4.74048 -3.05028 0.276555 -0.851153 1.61833 3.63301	-3.8147e-05 0 -3.8147e-05 -0.000166893 0 0	0.988789 -0.942734 -0.416572 -0.678366 0.448563 0.0870047	-1.80736 -6.59902 -1.85385 -0.759779 0.208114 0.237108	0.133323 0.902688 0.314898 -0.604984 -2.40276 -1.44636	4.32745 7.68992 -4.97177	
9.68762	-4.74049 -3.05033 0.276567 -0.85119 1.61836 3.63302	-3.8147e-05 0 -3.8147e-05 -0.000166893 0 0	0.988789 -0.766128 -0.416346 -0.779505 0.492319 0.145008	-1.71506 -6.12874 -1.39392 -0.890851 0.281956 0.257767	0.133331 0.902697 0.314857 -0.605 -2.4028 -1.44626	4.4683 7.8937 -5.07666	
9.6956	-4.74045 -3.05033 0.276555 -0.851225 1.61835 3.63305	-3.8147e-05 0 -2.47955e-05 -0.000670433 0 0	0.843447 -0.851553 -0.617829 -0.663737 0.492342 0.116006	-0.907479 -2.2772 -0.764688 -0.671637 0.290095 0.327812	0.1333 0.902705 0.314846 -0.605016 -2.40282 -1.44619	4.45931 8.01657 -5.12162	
9.70364	-4.74049 -3.05033 0.276555 -0.851225 1.61833 3.63305	-3.8147e-05 0 -2.47955e-05 -0.000670433 0 0	0.959721 -0.880054 -0.560071 -0.793529 0.536105 0.116006	-1.38675 -4.69661 -1.19142 -0.862689 0.289824 0.33412	0.133335 0.9027 0.314846 -0.605083 -2.40283 -1.44621	4.43534 8.12446 -5.28944	
9.71161	-4.74049 -3.05032 0.276555 -0.85125 1.61833 3.63302	-3.8147e-05 0 -2.47955e-05 -0.000670433 0 0	0.959721 -0.851391 -0.588904 -0.894725 0.536092 0.130507	-1.42618 -4.90632 -1.07503 -0.986851 0.299854 0.326494	0.133335 0.902699 0.314855 -0.605046 -2.40286 -1.44622	4.39038 8.10948 -5.28644	
